title,point,review,type
오케이 마담,1,웬만한거는 그냥 다 그럭저럭 재밌게 보는데 너무 재미가 없어요ㅜ,부정
너의 여자친구,7,가볍게 볼만하다 청춘학교물,긍정
6년째 연애중,7,한 10번정도 본 영화 띵작은 아닌데 자꾸 생각나서 보게된다.  오래 연애를 한 사람들이라면 공감될만한 포인트들도 있음 하지만 윤계상은 여자랑 자기까지하고 왜 자기 여자친구가 다른 남자 만나는걸로 저러는지 알수없음 그게 딱 현실적이긴 하지만 마지막에 다시만나는 결말이 마음에 안들어서 별점 낮게줌,긍정
담보,10,믿고보는 성동일배우님!눈빛이 남다르세요.전반적으로 영화스토리도 괜찮았지만 성동일님이 다 ~했을 정도로 몰입되었고 감동이였어요.어린 승이 아역배우도 어쩜 이리 귀엽고 해맑은지~김희원배우님도 연기잘하세요~성동일님 진짜 눈빛부터 연기최고!제 지인분이 한국영화를 아에 안보세요.스토리를 억지로 껴 맞추는것 처럼 시시(?)하시다구요…그런데 이 영화는 꼭 보라고 그러시더라구여~안그래두 성동일배우님 좋아서 보려했었는데^^넘 좋아영~,긍정
그날 본 꽃의 이름을 우리는 아직 모른다,10,웬만한 영화보다 더 찡합니다.,긍정
라스트 갓파더,1,그래 인정한다,부정
담보,10,소이 보려고 갔는데 끝나는 게 아쉬울 정도로 더 보고 싶었어요배우들 연기도 좋고 울다 웃다 울다 웃다 재밌게 보고 왔습니다,긍정
뉴욕의 가을,1,개 썩 을  이런 ㅈㅗㅈ같은영화,부정
트라이얼 오브 더 시카고 7,9,이 영화는 극장용 영화입니다. 마스크 쓰고 극장으로 달려가세요!,긍정
담보,1,절대 9점대 영화아님. 이해불가,부정
테넷,1,별로임. 재미없고 별로다.,부정
다운 어 다크 홀,5,볼만한 라인업에 부실한 스토리,부정
반도,3,서울역에서 부산행으로 순행하던 연상호 열차의 탈선,부정
내부자들,10,조승우/이병헌/백윤식...와 연기 클라스 장난없다...,긍정
오! 문희,4,요즘 영화마다 짜임새없고 스토리구성엉망이네요 ㅜㅜ,부정
지금 만나러 갑니다,10,서른먹고울다니...,긍정
#살아있다,1,제발 이런 영화는 만들지말자..,부정
나랏말싸미,3,너무 지루했어요..///,부정
죽지않는 인간들의 밤,2,평점이 너무 높다 7이 적당,부정
더 컨덕터,10,우연히 채널 돌리다 봤는데 인생영화각..주인공남녀에대한 아쉬움은 있지만 재밌어요.,긍정
국제수사,1,진짜 한국영화는 볼 수가 없다. 돌아이들이나 보는거다 이젠,부정
#살아있다,4,좀비열연에 별2개줌. 나머지는 감정오바에 배달온 짜장면이 뿔어서 화가나듯 그런영화임.,부정
다만 악에서 구하소서,1,2020년 반도와 함께 최악의 쌍두마차 영화다 황정민은 이제 액션이 전혀 안된다 동네 아재 처럼 뒤뚱거리면서 뛰면서 수십명을 죽이는게 어이가 없고 깡마른 이정재도 이제 나이가 든 느낌 박정민 연기는 웃겼지만 솔직히 시트콤 수준이었음,부정
담보,10,오랜만에 감동지수가 높은 영화 봤습니다앞으로도 우리 박소이 배우 많이 출연시켜주세요,긍정
"협녀, 칼의 기억",1,정서에 맞지 않은듯 하네요.이병헌 연기는 볼만함내용이 이시대의 정서에 맞지않아 보는내내짜증이 나네요,부정
히트맨,1,나만 당할 수없다로 평점 높은거 실화?올해 본 최악의 영화.한국 코미디영화의 50년 퇴보라고해도 과언이 아니다.,부정
미세스 다웃파이어,8,마지막까지 현실적이라서 더 좋았던 내용.,긍정
타이타닉,10,오늘도 지금 잘보고있어요 해마다 두세번은 보는데 볼때마다 이리도 가슴이 아리고 감동적일수 있나요 거기다 디카프리오는 정말이지...ㅠ,긍정
담보,8,펑펑울엇어 ㅠㅠㅠㅠ꼭 보삼,긍정
아이 캔 스피크,10,기대안하고 봤는데 왜 입소문이 좋은 작품인지 알겠네요 전개가 탄탄하고 연기력도 일품입니다,긍정
담보,10,애기가 연기를 너무 잘해서 몰입됐어요ㅜㅜ넘귀엽....스토리나 연출은 억지신파가 너무 심해서 지루하게 봤지만 가족끼리 봐서 그런지 어머니가 재밌어해서 좋았네요.,긍정
다만 악에서 구하소서,2,다만 (이 영화를 안 본 자) 악에서 구하소서,부정
테넷,10,"What happened, happened. 제가 테넷을 본 것도 이미 일어난 일이 일어난 것이 맞나요?",긍정
에놀라 홈즈,2,홈즈 라는 이름을 달고 나왔으면 안됐을 영화. 홈즈 시리즈중 최악의 괴작.,부정
베이비 드라이버,7,스토리는 그럭그럭. 노래와 레이싱을 좋아하면 킬링타임으로 좋은 영화.,긍정
"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",10,호중님의 팬미팅을 성황리에 마칠 수 있게 멋진 파트너가 되어주신 아리스님들께 감사를 드립니다  호중별님과 아리스님들의 아름다운 사랑이 너무 감동적입니다  우리 이렇게 아름다운 사랑해도 될까요 암요암요  멋진 삶을 함께 나누고픈 호중앓이 하는 팬입니다  생애 첫 호중님펜 등록했습니당 ㅎㅎ♡♡,긍정
부활: 그 증거,10,죽음이 죽어버린 시대에 무감각해졌던 우리 인생의 참 목저과 의미 방향을 제시해주는 영화입니다. 비기독교인들도 보면 인생의 허망함속에서 빠져나올수 있는 좋은 영화입니다,긍정
피원에이치 : 새로운 세계의 시작,10,2편이 너무 기대되는 첫작품이었습니다! 몇몇분들 빼고는 연기도 생각보다 괜찮았습니당! OST도 너무 좋던데ㅠㅠㅠ 기대가되는신인입니다!!,긍정
담보,10,진짜 오랜만에 영화같은 영화보는 느낌꼭 보세요,긍정
담보,9,마지막에 조금 눈물나긴했는데 동생은 5번 넘게 질질짬ㅋㅋ 그냥 가볍게 보기 좋아영,긍정
인천상륙작전,10,대부분의 전쟁영화가 그렇듯 6.25 전쟁안에서 인천상륙 작전이란 부분만을 보여주기에는 러닝타임 제약이 컸을 것임에도 불구하고 인천상륙작전의 시간적 배경을 간략하면서도 효과적으로 설명한 연출이 매우 뛰어났음!!,긍정
노인을 위한 나라는 없다,1,뭔 내용이 이래? 진짜 이해가 안감,부정
7번방의 선물,2,"류승룡의 바보 연기는 진짜 바보처럼 보이는 것이 아니라, 바보연기를 잘하는 똑똑한 배우의 모습이 보였다. 뻔한 눈물을 강요하는 최악의 영화.",부정
명당,10,배우들의 연기가 뛰어납니다.,긍정
죽지않는 인간들의 밤,1,"어이가 없어서 실소가 나옵니다ㅋㅋ 남자친구랑 보다가 이게 뭔가 싶은 아이컨택을 10번 이상 했어요.. 평점에서 속아서 봤는데, 속지마세요.",부정
사자,1,진짜 나머지 댓글알바 아니냐 나만 노잼인가 욕나올정도로 재미없다,부정
뮬란,10,딸아이랑 너무 재밌게 잘 봤습니다,긍정
언힌지드,10,지루할 틈 없이 첨부터 달리는데 시간가는줄 모르고 봤음. 올만에 심장 쫄깃한 영화라 재밌었고 러셀 크로우가 진짜 미친인간으로 나와서 신선했음.,긍정
애프터: 그 후,10,비주얼 맛집1만 봤을때는 그냥 인소느낌인줄알았는데2는 하딘이 테사를 얼마나 사랑하는지 그 사람을 위해 자신을 변화해가는 모습을 통해 찐사랑을 느끼게 해줘 너무 감동이었다영화관에서 친구랑 봤는데 돈이 아깝지 않았던 영화는 오랜만이었다,긍정
아웃포스트,10,블랙호크다운 재밌게 봤으면 꼭 봐라,긍정
언힌지드,8,영화는 완벽하지않다 다만 러셀크로우는 완벽하다.,긍정
슈퍼스타 뚜루,10,노래가 좋았어요 흥얼거리게 되요!!,긍정
담보,9,아역배우 연기 너무 잘하네요 ㅠㅡㅠ,긍정
너의 이름은.,10,완전 대박 재미있어요추천합니다,긍정
뮬란,8,재밌게 봤네요 잔다르크 중국버전,긍정
샷 콜러,10,최고의 갱 범죄스릴러물 !!!!,긍정
82년생 김지영,1,영화 내용이 여성이 느끼는 차별이나 성불평등의 내용이 너무 부실하다고 생각이 됩니다이것을 여성 차별을 표현한것인지 남성이 쓰레기 라고 표현한것인지 전혀 모르겠네요,부정
그린랜드,1,진짜 정말로 영화관에 나포함 5명 너무 노잼이라 잠이올정도,부정
탐정 홍길동: 사라진 마을,2,일단 영화보는중인데 . 꼬맹이 역할 자꾸 끼어드는데 깔미네요 진짜 옆에잇으면 한대 꼽아뿌고싶은데 왜자꾸 나타나서 저렇게하는지 짜증나네요,부정
#살아있다,1,초반엔 좀비 한마리에도 벌벌떠는 남녀가 나중에는 수백마리가 오픈된 공간에서 달려들어도 무쌍찍음,부정
도어락,1,그냥 여주 발암에다가 죽여달라고 쌩쇼를 한다. 현실성 0% 시간만 아까움;;;,부정
82년생 김지영,10,그냥 정말 공감되는 영화,긍정
미스 아메리카나,10,같은 시대를 살아가는 테일러 스위프트의 솔직한 가치관과 풍부한 감성이 많은 공감과 위로를 느끼게 해줬다. 멋진 아티스트 테일러 스위프트를 응원한다.,긍정
뮬란,1,그냥 중국 억지 무협 영화. 노잼. 디즈니가 아니야! 중국은 멸망해야 한다!,부정
예티: 신비한 동물 탐험대,1,평점 깎기 운동,부정
에놀라 홈즈,10,점점빠져든다 지루한틈이없다,긍정
테넷,10,잘 모르겠지만 멋있음 굿,긍정
82년생 김지영,10,현실적이다 못해 죽을만큼 보기 힘든 현실적인 이야기... 여자라면 모두 이해 할 마음 아픈 이야기,긍정
애프터: 그 후,8,그냥 흔한 로맨스 영화인데 너무 야하네요 그래서 좋았어요 남주여주 둘 다 잘생기고 이쁘고 몸도 좋음 ㅋㅋ 쿠키영상 있으니 엔딩크레딧 올라가도 다 보고 가세유 ㅋ 그리고 이거 2편이니 1편 애프터 보고 가시는 거 추천이욤ㅋ,긍정
아웃포스트,10,이건 극장서 다시보고싶다  ...,긍정
뮬란,1,애니메이션 뮬란 실사화라고 하지마라. 그냥 이름만 같은 중국영화,부정
극비수사,10,잘못틀어서 우연히 본 영화인데 스토리 탄탄하고 연기력은 ㅡ ㅡ미쳤고 ㅋㅋㅋ감정빼내는 오바스라운것도 없어서 진짜재밌게봤음,긍정
가위 : 수면마비의 기억,5,"가위눌림의 여러 흥미로운 사례를 들고 이야기가 전개될 줄 알았는데, 그런 사례가 끝까지 반복되어 발전 없이 끝난다. 녹초가 되었거나 완전히 지쳤을 때 불쑥 찾아온다, 가위눌림. 나도 서너 번 경험했다. 그 중 한 번은 구두나 부츠 속에 들어있던 그렘린 같은 녀석들이라는 우스꽝스러운 설정이었지만, 당시에는 소리를 지르거나 벗어나기는커녕 손가락 하나 움직이기도, 깨어나기도 죽을만큼 힘들었다.",부정
#살아있다,2,아니 정말 너무하네 ㅋㅋ 그냥 말도안되게 영화를 만들었어요!,부정
부활: 그 증거,10,예고편과 감상리뷰 등 많은 영상들을 찾아 봤고 너무나 기대가 되었고 내일 드디어 보러갑니다.모레는 직장 동료들과 또 보기로 했어요.정말 지혜로운 자는 내가 갈 곳을 준비하는 자라는 생각이 듭니다..,긍정
다만 악에서 구하소서,1,이런 영화가 네티즌 평점이 7.65네요?진짜 아무 내용도 없습니다. 기승전싸움이고 총질입니다.별 1개도 아까움. 영화가 내용이 아예 없는수준.,부정
나랏말싸미,1,역사왜곡.. 잼민이도 세종대왕이 만들었다는것 정도는 아는 데 이딴 식으로 만들면 어쩝니까 ㅋㅋㅋ,부정
"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",10,그대 고맙소  너무 감동 또 보고 갑니다김호중님  화이팅아리스님 화이팅  입니다영원히  응원합니다♡♡♡,긍정
특종: 량첸살인기,10,역시 믿보배 조정석 배우님~^^ 적당히 쫄깃하고 유머도 있고 던지는 메세지도 있다 가짜뉴스가 난무하는 요즘 그냥 무조건 특종이면 된다는... 진짠지 가짠지는 보는 사람들의 몫이라니...^^;  슬프구나 ㅜㅜ,긍정
소녀,1,박소담 진짜 못생겼네 ㅋㅋ,부정
튼튼이의 모험,9,연기가 너무 리얼하고 웃깁니다,긍정
오케이 마담,1,진심 한국영화가 20년전으로 퇴보했으나 알바는 득실댄다는 사실을 확인했지ㄷ,부정
테넷,4,"물리학 전공자로서, 설정 오류가 너무 많아서 몰입도가 떨어졌습니다. 더군다나 그런 오류들을 예술적 허용으로 인정한다 하더라도 스토리 전개 상 낙제점. 놀란이 지나치게 내용의 오묘함만 강조하려다 보니깐 자꾸 졸작들이 나오는 것 같습니다. 인셉션이나 메멘토에서 보여주었던 초심을 잃지 않았으면...",부정
테넷,10,"ㄹㅈㄷ.,.,.,.,.,.,",긍정
담보,10,진짜 너무 슬퍼요 ㅠㅠ 연기력 짱이에요,긍정
국제수사,1,알바도 포기한 영화~ ㅋㅋㅋ 보지마라 ~,부정
애프터: 그 후,10,애프터 끝나고 기다린 보람이 있네요 ㅠㅠ 하딘과 테사의 미모가 한층 더 업그레이드 되었습니다!!!,긍정
어스,6,배우들의 연기력때문에 돋보였지 딱히 내용도 없음. 배우들이 아깝다,부정
오! 문희,1,알바들 댓글 개짜증  아휴,부정
먼 훗날 우리,8,성숙하지 못했던 첫사랑과 무조건적인 부모님의 사랑...마지막에 펑펑 울었어요...부모님의 사랑이... 너무 감동적입니다 ㅠㅠ,긍정
커리지 언더 파이어,8,실화가 주는 감동?,긍정
레인디어 게임,7,볼만했다.  샤를리즈 테론도 매력 적이고,긍정
담보,10,코로나 OOO만 아니엿어도 천만갓다..,긍정
엣지 오브 투모로우,10,케이블에서 보고 또 봐도 재밌다. 왜 한국영화는 이렇게 못 만드나...,긍정
키친,10,다시 설레게 하는 영화다,긍정
말레피센트 2,3,영상미 하나는 정말 끝내주는데 빌런의 최후가 너무 약했던 건 아닌지ㅠㅠ 또 종족이 무참히 학살당한 곳에서 화합이니 결혼이니..ㅋㅋ 이해가 안갑니다...보는 내내 고구마 2000개 먹은 줄 알았습니다ㅋㅋ,부정
피원에이치 : 새로운 세계의 시작,10,가벼운 마음으로 봤는데 의외로 재미있었어요!,긍정
